Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-03-03 09:50:00-05:00,253.3300018310547,254.14999389648438,253.14010620117188,254.0,388353,0.0,0.0
2023-03-03 09:55:00-05:00,254.00999450683594,254.47000122070312,253.8800048828125,254.3699951171875,438717,0.0,0.0
2023-03-03 10:00:00-05:00,254.3800048828125,254.77999877929688,253.47999572753906,253.8000030517578,586036,0.0,0.0
2023-03-03 10:05:00-05:00,253.82000732421875,254.0,253.22999572753906,253.83999633789062,329196,0.0,0.0
2023-03-03 10:10:00-05:00,253.8800048828125,254.4499969482422,253.74000549316406,254.4199981689453,271337,0.0,0.0
2023-03-03 10:15:00-05:00,254.44500732421875,254.75999450683594,254.41000366210938,254.62469482421875,440852,0.0,0.0
2023-03-03 10:20:00-05:00,254.63999938964844,255.0399932861328,254.58999633789062,254.97000122070312,366173,0.0,0.0
2023-03-03 10:25:00-05:00,254.97000122070312,255.25,254.77999877929688,255.10000610351562,307273,0.0,0.0
2023-03-03 10:30:00-05:00,255.10000610351562,255.1300048828125,254.4499969482422,254.52000427246094,285190,0.0,0.0
2023-03-03 10:35:00-05:00,254.52999877929688,254.66000366210938,254.3784942626953,254.47999572753906,252262,0.0,0.0
2023-03-03 10:40:00-05:00,254.49000549316406,254.72999572753906,254.22999572753906,254.47500610351562,199837,0.0,0.0
2023-03-03 10:45:00-05:00,254.49000549316406,254.80999755859375,254.36000061035156,254.41000366210938,245051,0.0,0.0
2023-03-03 10:50:00-05:00,254.44000244140625,254.4691925048828,253.97000122070312,254.19000244140625,169428,0.0,0.0
2023-03-03 10:55:00-05:00,254.22999572753906,254.38999938964844,254.02000427246094,254.10000610351562,277799,0.0,0.0
2023-03-03 11:00:00-05:00,254.12460327148438,254.1699981689453,253.8699951171875,253.9376983642578,136759,0.0,0.0
2023-03-03 11:05:00-05:00,253.94000244140625,254.05999755859375,253.58999633789062,253.61000061035156,226021,0.0,0.0
2023-03-03 11:10:00-05:00,253.64999389648438,253.8800048828125,253.3300018310547,253.76010131835938,209112,0.0,0.0
2023-03-03 11:15:00-05:00,253.75999450683594,253.92999267578125,253.60000610351562,253.92999267578125,187094,0.0,0.0
2023-03-03 11:20:00-05:00,253.92999267578125,253.98500061035156,253.3699951171875,253.57000732421875,202565,0.0,0.0
2023-03-03 11:25:00-05:00,253.5500030517578,253.84249877929688,253.44000244140625,253.7449951171875,148895,0.0,0.0
2023-03-03 11:30:00-05:00,253.75999450683594,254.0,253.67999267578125,253.82000732421875,272180,0.0,0.0
2023-03-03 11:35:00-05:00,253.80999755859375,253.92999267578125,253.27999877929688,253.3300018310547,226126,0.0,0.0
2023-03-03 11:40:00-05:00,253.34500122070312,253.65499877929688,253.25,253.47999572753906,210706,0.0,0.0
2023-03-03 11:45:00-05:00,253.5,253.7899932861328,253.47000122070312,253.68209838867188,129869,0.0,0.0
2023-03-03 11:50:00-05:00,253.69900512695312,253.97000122070312,253.61000061035156,253.83819580078125,235109,0.0,0.0
2023-03-03 11:55:00-05:00,253.86000061035156,254.02999877929688,253.74000549316406,253.8699951171875,241551,0.0,0.0
2023-03-03 12:00:00-05:00,253.8800048828125,253.9499969482422,253.60000610351562,253.74000549316406,135046,0.0,0.0
2023-03-03 12:05:00-05:00,253.75,253.97000122070312,253.74000549316406,253.93299865722656,178114,0.0,0.0
2023-03-03 12:10:00-05:00,253.9499969482422,253.99000549316406,253.82000732421875,253.91000366210938,186870,0.0,0.0
2023-03-03 12:15:00-05:00,253.91000366210938,253.94000244140625,253.7899932861328,253.9199981689453,112748,0.0,0.0
2023-03-03 12:20:00-05:00,253.89999389648438,253.94000244140625,253.67999267578125,253.74000549316406,137536,0.0,0.0
2023-03-03 12:25:00-05:00,253.77000427246094,254.0,253.77000427246094,253.94000244140625,136537,0.0,0.0
2023-03-03 12:30:00-05:00,253.94000244140625,253.9499969482422,253.74000549316406,253.77999877929688,96306,0.0,0.0
2023-03-03 12:35:00-05:00,253.78500366210938,253.9499969482422,253.69000244140625,253.94000244140625,91582,0.0,0.0
2023-03-03 12:40:00-05:00,253.9499969482422,253.97999572753906,253.8000030517578,253.95989990234375,113167,0.0,0.0
2023-03-03 12:45:00-05:00,253.9499969482422,254.38999938964844,253.92999267578125,254.30999755859375,229264,0.0,0.0
2023-03-03 12:50:00-05:00,254.32000732421875,254.52999877929688,254.11000061035156,254.50999450683594,168190,0.0,0.0
2023-03-03 12:55:00-05:00,254.52999877929688,254.97000122070312,254.5236053466797,254.94000244140625,178118,0.0,0.0
2023-03-03 13:00:00-05:00,254.9499969482422,255.05999755859375,254.80999755859375,255.01100158691406,199013,0.0,0.0
2023-03-03 13:05:00-05:00,255.00999450683594,255.2938995361328,254.9199981689453,255.21229553222656,194899,0.0,0.0
2023-03-03 13:10:00-05:00,255.1999969482422,255.41000366210938,255.02999877929688,255.41000366210938,164820,0.0,0.0
2023-03-03 13:15:00-05:00,255.38999938964844,255.4199981689453,254.83999633789062,254.86000061035156,180552,0.0,0.0
2023-03-03 13:20:00-05:00,254.86000061035156,255.0,254.72000122070312,254.7899932861328,110257,0.0,0.0
2023-03-03 13:25:00-05:00,254.77999877929688,255.0800018310547,254.77999877929688,255.0500030517578,132464,0.0,0.0
2023-03-03 13:30:00-05:00,255.0500030517578,255.15989685058594,254.75,254.7899932861328,134283,0.0,0.0
2023-03-03 13:35:00-05:00,254.7899932861328,255.0,254.74740600585938,254.91319274902344,91582,0.0,0.0
2023-03-03 13:40:00-05:00,254.91000366210938,255.0399932861328,254.83999633789062,254.99000549316406,99155,0.0,0.0
2023-03-03 13:45:00-05:00,255.0,255.19000244140625,254.89999389648438,255.13999938964844,106125,0.0,0.0
2023-03-03 13:50:00-05:00,255.13999938964844,255.22999572753906,255.07000732421875,255.10000610351562,119909,0.0,0.0
2023-03-03 13:55:00-05:00,255.10000610351562,255.11000061035156,254.8300018310547,254.88999938964844,125046,0.0,0.0
2023-03-03 14:00:00-05:00,254.91000366210938,254.94000244140625,254.64430236816406,254.87600708007812,116054,0.0,0.0
2023-03-03 14:05:00-05:00,254.86000061035156,255.1199951171875,254.80990600585938,255.07000732421875,154964,0.0,0.0
2023-03-03 14:10:00-05:00,255.0500030517578,255.30999755859375,255.0,255.2550048828125,191206,0.0,0.0
2023-03-03 14:15:00-05:00,255.25999450683594,255.31500244140625,255.05999755859375,255.10000610351562,129224,0.0,0.0
2023-03-03 14:20:00-05:00,255.11000061035156,255.37989807128906,255.11000061035156,255.3000030517578,123041,0.0,0.0
2023-03-03 14:25:00-05:00,255.3000030517578,255.4499969482422,255.25,255.39990234375,136316,0.0,0.0
2023-03-03 14:30:00-05:00,255.38999938964844,255.57000732421875,255.27000427246094,255.48300170898438,179085,0.0,0.0
2023-03-03 14:35:00-05:00,255.49000549316406,255.5050048828125,255.27000427246094,255.38999938964844,133271,0.0,0.0
2023-03-03 14:40:00-05:00,255.38999938964844,255.5500030517578,255.3300018310547,255.5032958984375,139833,0.0,0.0
2023-03-03 14:45:00-05:00,255.50999450683594,255.6199951171875,255.41000366210938,255.57000732421875,109502,0.0,0.0
2023-03-03 14:50:00-05:00,255.5500946044922,255.6199951171875,255.0399932861328,255.0399932861328,253272,0.0,0.0
2023-03-03 14:55:00-05:00,255.04010009765625,255.04010009765625,254.64999389648438,254.80999755859375,412690,0.0,0.0
2023-03-03 15:00:00-05:00,254.8300018310547,254.9600067138672,254.67999267578125,254.8800048828125,282526,0.0,0.0
2023-03-03 15:05:00-05:00,254.8699951171875,255.17999267578125,254.82000732421875,255.125,323573,0.0,0.0
2023-03-03 15:10:00-05:00,255.11000061035156,255.154296875,254.7100067138672,254.92999267578125,251027,0.0,0.0
2023-03-03 15:15:00-05:00,254.94000244140625,254.94000244140625,254.47999572753906,254.58999633789062,316323,0.0,0.0
2023-03-03 15:20:00-05:00,254.58999633789062,254.72940063476562,254.4250030517578,254.6699981689453,311231,0.0,0.0
2023-03-03 15:25:00-05:00,254.6699981689453,254.75,254.485595703125,254.7097930908203,335272,0.0,0.0
2023-03-03 15:30:00-05:00,254.6999969482422,255.1199951171875,254.6300048828125,255.05999755859375,287299,0.0,0.0
2023-03-03 15:35:00-05:00,255.04010009765625,255.1999969482422,254.7200927734375,255.17410278320312,304386,0.0,0.0
2023-03-03 15:40:00-05:00,255.1699981689453,255.3000030517578,254.97000122070312,255.2550048828125,332848,0.0,0.0
2023-03-03 15:45:00-05:00,255.25990295410156,255.38999938964844,254.80999755859375,255.10000610351562,418640,0.0,0.0
2023-03-03 15:50:00-05:00,255.11000061035156,255.2899932861328,254.72000122070312,255.1300048828125,555196,0.0,0.0
2023-03-03 15:55:00-05:00,255.1300048828125,255.4199981689453,255.02000427246094,255.32000732421875,1159674,0.0,0.0
2023-03-06 09:30:00-05:00,256.42498779296875,257.510009765625,255.97999572753906,257.30499267578125,1114504,0.0,0.0
